RegionName,StateName,Date,Zillow_Home_Value_Index,Sales_Count,Total_Transaction_Value,ZipCode,Year,MortgageRate30Yr,DistanceToMajorCity_Miles,MajorCityReference,Affordable
"Springfield, MA",MA,2021-04-30,275954.0835400678,543.0,156569836.0,01103,2021,2.96,80.33632631899103,Boston,1
"Springfield, MA",MA,2021-05-31,280005.19269978214,571.0,178614891.0,01103,2021,2.96,80.33632631899103,Boston,1
"Springfield, MA",MA,2021-06-30,284144.9132495621,773.0,245815289.0,01103,2021,2.96,80.33632631899103,Boston,1
"Springfield, MA",MA,2021-07-31,287137.3958691739,734.0,239115025.0,01103,2021,2.96,80.33632631899103,Boston,1
"Springfield, MA",MA,2021-08-31,288222.090627874,755.0,235269064.0,01103,2021,2.96,80.33632631899103,Boston,1
"Springfield, MA",MA,2021-09-30,287820.7147414398,726.0,227315932.0,01103,2021,2.96,80.33632631899103,Boston,1
"Springfield, MA",MA,2021-10-31,287317.3871142236,679.0,219893950.0,01103,2021,2.96,80.33632631899103,Boston,1
"Springfield, MA",MA,2021-11-30,287425.9875924127,660.0,198403739.0,01103,2021,2.96,80.33632631899103,Boston,1
"Springfield, MA",MA,2021-12-31,288114.2801653072,730.0,223030082.0,01103,2021,2.96,80.33632631899103,Boston,1
"Springfield, MA",MA,2022-01-31,290756.5265912528,489.0,144017430.0,01103,2022,5.34,80.33632631899103,Boston,1
"Springfield, MA",MA,2022-02-28,295245.99426653766,396.0,120296901.0,01103,2022,5.34,80.33632631899103,Boston,1
"Springfield, MA",MA,2022-03-31,301133.7410669693,509.0,154492005.0,01103,2022,5.34,80.33632631899103,Boston,1
"Springfield, MA",MA,2022-04-30,306562.2867283838,531.0,166105518.0,01103,2022,5.34,80.33632631899103,Boston,1
"Springfield, MA",MA,2022-05-31,311215.4940555457,557.0,188591762.0,01103,2022,5.34,80.33632631899103,Boston,1
"Springfield, MA",MA,2022-06-30,315155.73947303806,816.0,323180105.0,01103,2022,5.34,80.33632631899103,Boston,1
"Springfield, MA",MA,2022-07-31,317462.1231700149,676.0,233148784.0,01103,2022,5.34,80.33632631899103,Boston,1
"Springfield, MA",MA,2022-08-31,317787.2871033488,680.0,239361437.0,01103,2022,5.34,80.33632631899103,Boston,1
"Springfield, MA",MA,2022-09-30,316572.9299577124,616.0,204553184.0,01103,2022,5.34,80.33632631899103,Boston,1
"Springfield, MA",MA,2022-10-31,315289.39480112627,536.0,178578807.0,01103,2022,5.34,80.33632631899103,Boston,1
"Springfield, MA",MA,2022-11-30,314714.85492441506,535.0,175571752.0,01103,2022,5.34,80.33632631899103,Boston,1
"Springfield, MA",MA,2022-12-31,314657.47221869783,464.0,148888518.0,01103,2022,5.34,80.33632631899103,Boston,1
"Springfield, MA",MA,2023-01-31,314811.1701555143,330.0,97514015.0,01103,2023,6.81,80.33632631899103,Boston,1
"Springfield, MA",MA,2023-02-28,315666.4955458365,267.0,83334557.0,01103,2023,6.81,80.33632631899103,Boston,1
"Springfield, MA",MA,2023-03-31,317284.0441939957,366.0,119845292.0,01103,2023,6.81,80.33632631899103,Boston,1
"Springfield, MA",MA,2023-04-30,319790.12718568026,372.0,122542264.0,01103,2023,6.81,80.33632631899103,Boston,1
"Springfield, MA",MA,2023-05-31,322504.1435464528,470.0,168299253.0,01103,2023,6.81,80.33632631899103,Boston,1
"Springfield, MA",MA,2023-06-30,325381.1852320877,603.0,218998665.0,01103,2023,6.81,80.33632631899103,Boston,1
"Springfield, MA",MA,2023-07-31,327967.2824045418,538.0,204726476.0,01103,2023,6.81,80.33632631899103,Boston,1
"Springfield, MA",MA,2023-08-31,330579.74792255,589.0,225599054.0,01103,2023,6.81,80.33632631899103,Boston,1
"Springfield, MA",MA,2023-09-30,332646.8291442425,536.0,191043261.0,01103,2023,6.81,80.33632631899103,Boston,1
"Springfield, MA",MA,2023-10-31,334301.9118824152,476.0,163360704.0,01103,2023,6.81,80.33632631899103,Boston,1
"Springfield, MA",MA,2023-11-30,335459.6473419196,521.0,179268775.0,01103,2023,6.81,80.33632631899103,Boston,1
"Springfield, MA",MA,2023-12-31,336486.53695752285,454.0,157505121.0,01103,2023,6.81,80.33632631899103,Boston,1
"Springfield, MA",MA,2024-01-31,337397.3002736631,339.0,116089649.0,01103,2024,6.72,80.33632631899103,Boston,1
"Springfield, MA",MA,2024-02-29,338445.15708605625,335.0,105000660.0,01103,2024,6.72,80.33632631899103,Boston,1
"Springfield, MA",MA,2024-03-31,340180.0574581038,351.0,117614649.0,01103,2024,6.72,80.33632631899103,Boston,1
"Springfield, MA",MA,2024-04-30,342709.80430304894,433.0,151080540.0,01103,2024,6.72,80.33632631899103,Boston,1
"Springfield, MA",MA,2024-05-31,345150.59847442666,516.0,205008182.0,01103,2024,6.72,80.33632631899103,Boston,1
"Springfield, MA",MA,2024-06-30,347059.0517391572,540.0,208541151.0,01103,2024,6.72,80.33632631899103,Boston,1
"Springfield, MA",MA,2024-07-31,348422.7514413052,559.0,219231449.0,01103,2024,6.72,80.33632631899103,Boston,1
"Springfield, MA",MA,2024-08-31,350282.54882693617,589.0,238893679.0,01103,2024,6.72,80.33632631899103,Boston,1
"Springfield, MA",MA,2024-09-30,352447.10919661773,460.0,169600424.0,01103,2024,6.72,80.33632631899103,Boston,1
"Springfield, MA",MA,2024-10-31,354589.2034219935,516.0,192377930.0,01103,2024,6.72,80.33632631899103,Boston,1
"Springfield, MA",MA,2024-11-30,355788.2843286021,510.0,185631566.0,01103,2024,6.72,80.33632631899103,Boston,1
"Springfield, MA",MA,2024-12-31,356996.6030681214,508.0,192711938.0,01103,2024,6.72,80.33632631899103,Boston,1
"Torrington, CT",CT,2019-01-31,232869.84050271576,127.0,43461770.0,06790,2019,3.94,23.203249828480946,Hartford,1
"Torrington, CT",CT,2019-02-28,233168.8417776932,112.0,29228995.0,06790,2019,3.94,23.203249828480946,Hartford,1
"Torrington, CT",CT,2019-03-31,233727.4450968912,156.0,44617444.0,06790,2019,3.94,23.203249828480946,Hartford,1
"Torrington, CT",CT,2019-04-30,234260.2835660177,205.0,65215479.0,06790,2019,3.94,23.203249828480946,Hartford,1
"Torrington, CT",CT,2019-05-31,234478.386980683,212.0,74723072.0,06790,2019,3.94,23.203249828480946,Hartford,1
"Torrington, CT",CT,2019-06-30,234744.9867825175,244.0,75568572.0,06790,2019,3.94,23.203249828480946,Hartford,1
"Torrington, CT",CT,2019-07-31,235122.92859505143,255.0,69961212.0,06790,2019,3.94,23.203249828480946,Hartford,1
"Torrington, CT",CT,2019-08-31,235786.15371031125,278.0,80894874.0,06790,2019,3.94,23.203249828480946,Hartford,1
"Torrington, CT",CT,2019-09-30,235870.3602949833,227.0,67634816.0,06790,2019,3.94,23.203249828480946,Hartford,1
"Torrington, CT",CT,2019-10-31,235841.57083023255,235.0,69262425.0,06790,2019,3.94,23.203249828480946,Hartford,1
"Torrington, CT",CT,2019-11-30,235913.79760917675,207.0,62181274.0,06790,2019,3.94,23.203249828480946,Hartford,1
"Torrington, CT",CT,2019-12-31,236622.67233496453,231.0,67129038.0,06790,2019,3.94,23.203249828480946,Hartford,1
"Torrington, CT",CT,2020-01-31,237658.16349702651,186.0,64754955.0,06790,2020,3.11,23.203249828480946,Hartford,1
"Torrington, CT",CT,2020-02-29,238733.15324347108,139.0,41487499.0,06790,2020,3.11,23.203249828480946,Hartford,1
"Torrington, CT",CT,2020-03-31,239934.461568564,175.0,52095297.0,06790,2020,3.11,23.203249828480946,Hartford,1
"Torrington, CT",CT,2020-04-30,241150.1809270806,200.0,69961123.0,06790,2020,3.11,23.203249828480946,Hartford,1
"Torrington, CT",CT,2020-05-31,241881.56798171057,210.0,86953418.0,06790,2020,3.11,23.203249828480946,Hartford,1
"Torrington, CT",CT,2020-06-30,242197.9580528908,258.0,102269259.0,06790,2020,3.11,23.203249828480946,Hartford,1
"Torrington, CT",CT,2020-07-31,242639.6572480136,361.0,133288794.0,06790,2020,3.11,23.203249828480946,Hartford,1
"Torrington, CT",CT,2020-08-31,244516.414215583,355.0,160948866.0,06790,2020,3.11,23.203249828480946,Hartford,1
"Torrington, CT",CT,2020-09-30,248239.88456718592,407.0,201644770.0,06790,2020,3.11,23.203249828480946,Hartford,1
"Torrington, CT",CT,2020-10-31,253458.79706842164,427.0,189469270.0,06790,2020,3.11,23.203249828480946,Hartford,1
"Torrington, CT",CT,2020-11-30,259706.72368382523,307.0,127001969.0,06790,2020,3.11,23.203249828480946,Hartford,1
"Torrington, CT",CT,2020-12-31,266129.40998199146,387.0,159094905.0,06790,2020,3.11,23.203249828480946,Hartford,1
"Torrington, CT",CT,2021-01-31,272442.7100362024,274.0,125776368.0,06790,2021,2.96,23.203249828480946,Hartford,1
"Torrington, CT",CT,2021-02-28,278577.6535194767,189.0,69225649.0,06790,2021,2.96,23.203249828480946,Hartford,1
"Torrington, CT",CT,2021-03-31,284487.27920522174,247.0,94248510.0,06790,2021,2.96,23.203249828480946,Hartford,1
"Torrington, CT",CT,2021-04-30,289847.03617224656,243.0,105133717.0,06790,2021,2.96,23.203249828480946,Hartford,1
"Torrington, CT",CT,2021-05-31,295247.46084861207,260.0,123519995.0,06790,2021,2.96,23.203249828480946,Hartford,1
"Torrington, CT",CT,2021-06-30,300779.5722387096,310.0,132648632.0,06790,2021,2.96,23.203249828480946,Hartford,1
"Torrington, CT",CT,2021-07-31,305067.76626722765,314.0,132583156.0,06790,2021,2.96,23.203249828480946,Hartford,1
"Torrington, CT",CT,2021-08-31,306626.99810277374,279.0,122288302.0,06790,2021,2.96,23.203249828480946,Hartford,1
"Torrington, CT",CT,2021-09-30,305439.9527406203,281.0,121950888.0,06790,2021,2.96,23.203249828480946,Hartford,1
"Torrington, CT",CT,2021-10-31,303674.1375126476,253.0,100833004.0,06790,2021,2.96,23.203249828480946,Hartford,1
"Torrington, CT",CT,2021-11-30,302809.8202538938,231.0,96469867.0,06790,2021,2.96,23.203249828480946,Hartford,1
"Torrington, CT",CT,2021-12-31,303507.303094994,249.0,106061407.0,06790,2021,2.96,23.203249828480946,Hartford,1
"Torrington, CT",CT,2022-01-31,307127.25997360353,189.0,86099886.0,06790,2022,5.34,23.203249828480946,Hartford,1
"Torrington, CT",CT,2022-02-28,312866.01289152773,136.0,56988339.0,06790,2022,5.34,23.203249828480946,Hartford,1
"Torrington, CT",CT,2022-03-31,320251.9218910599,205.0,99984625.0,06790,2022,5.34,23.203249828480946,Hartford,1
"Torrington, CT",CT,2022-04-30,327195.69056498643,205.0,110385221.0,06790,2022,5.34,23.203249828480946,Hartford,1
"Torrington, CT",CT,2022-05-31,333349.4103155295,195.0,79423824.0,06790,2022,5.34,23.203249828480946,Hartford,1
"Torrington, CT",CT,2022-06-30,338126.70836873545,265.0,119591899.0,06790,2022,5.34,23.203249828480946,Hartford,1
"Torrington, CT",CT,2022-07-31,340747.61129984685,250.0,124757985.0,06790,2022,5.34,23.203249828480946,Hartford,1
"Torrington, CT",CT,2022-08-31,340997.67659006646,244.0,110000774.0,06790,2022,5.34,23.203249828480946,Hartford,1
"Torrington, CT",CT,2022-09-30,339975.62798161973,235.0,95138563.0,06790,2022,5.34,23.203249828480946,Hartford,1
"Torrington, CT",CT,2022-10-31,339278.1033998632,197.0,96943854.0,06790,2022,5.34,23.203249828480946,Hartford,1
"Torrington, CT",CT,2022-11-30,339325.3028506364,184.0,79815327.0,06790,2022,5.34,23.203249828480946,Hartford,1
"Torrington, CT",CT,2022-12-31,339582.2750703476,164.0,78548235.0,06790,2022,5.34,23.203249828480946,Hartford,1
"Torrington, CT",CT,2023-01-31,339724.01514795696,132.0,53493650.0,06790,2023,6.81,23.203249828480946,Hartford,1
"Torrington, CT",CT,2023-02-28,340507.18124502146,112.0,42918341.0,06790,2023,6.81,23.203249828480946,Hartford,1
"Torrington, CT",CT,2023-03-31,342184.58905043243,150.0,60266887.0,06790,2023,6.81,23.203249828480946,Hartford,1
"Torrington, CT",CT,2023-04-30,345065.66827536747,115.0,50323712.0,06790,2023,6.81,23.203249828480946,Hartford,1
"Torrington, CT",CT,2023-05-31,348337.92158425605,150.0,62779003.0,06790,2023,6.81,23.203249828480946,Hartford,1
"Torrington, CT",CT,2023-06-30,352064.93954184186,200.0,115815523.0,06790,2023,6.81,23.203249828480946,Hartford,1
"Torrington, CT",CT,2023-07-31,356446.4705767383,173.0,85593800.0,06790,2023,6.81,23.203249828480946,Hartford,1
"Torrington, CT",CT,2023-08-31,361335.1473449702,195.0,99397350.0,06790,2023,6.81,23.203249828480946,Hartford,1
"Torrington, CT",CT,2023-09-30,365882.4745680015,179.0,98830426.0,06790,2023,6.81,23.203249828480946,Hartford,1
"Torrington, CT",CT,2023-10-31,369047.48056757526,179.0,92298926.0,06790,2023,6.81,23.203249828480946,Hartford,1
"Torrington, CT",CT,2023-11-30,371540.7943873422,152.0,72645410.0,06790,2023,6.81,23.203249828480946,Hartford,1
"Torrington, CT",CT,2023-12-31,373808.22873559664,148.0,68797597.0,06790,2023,6.81,23.203249828480946,Hartford,1
"Torrington, CT",CT,2024-01-31,375779.9145156345,102.0,46380841.0,06790,2024,6.72,23.203249828480946,Hartford,1
"Torrington, CT",CT,2024-02-29,378060.612377129,92.0,47303013.0,06790,2024,6.72,23.203249828480946,Hartford,1
"Torrington, CT",CT,2024-03-31,380923.5473084187,122.0,58801629.0,06790,2024,6.72,23.203249828480946,Hartford,1
"Torrington, CT",CT,2024-04-30,384503.0173774304,120.0,68161749.0,06790,2024,6.72,23.203249828480946,Hartford,1
"Torrington, CT",CT,2024-05-31,387275.4924422402,150.0,83016201.0,06790,2024,6.72,23.203249828480946,Hartford,1
"Torrington, CT",CT,2024-06-30,389156.81646497577,182.0,103093709.0,06790,2024,6.72,23.203249828480946,Hartford,1
"Torrington, CT",CT,2024-07-31,390244.8011148297,172.0,99164558.0,06790,2024,6.72,23.203249828480946,Hartford,1
"Torrington, CT",CT,2024-08-31,391650.4423941863,198.0,107852289.0,06790,2024,6.72,23.203249828480946,Hartford,1
"Torrington, CT",CT,2024-09-30,393190.7026900348,191.0,102219015.0,06790,2024,6.72,23.203249828480946,Hartford,1
"Torrington, CT",CT,2024-10-31,394719.7209204682,183.0,106739449.0,06790,2024,6.72,23.203249828480946,Hartford,1
"Torrington, CT",CT,2024-11-30,395587.0076527617,174.0,84483693.0,06790,2024,6.72,23.203249828480946,Hartford,1
"Torrington, CT",CT,2024-12-31,396733.4058265629,168.0,75648283.0,06790,2024,6.72,23.203249828480946,Hartford,1
"Vineyard Haven, MA",MA,2019-01-31,853842.9331297084,22.0,318161348.0947826,,2019,3.94,,Boston,0
"Vineyard Haven, MA",MA,2019-02-28,856892.5753951111,17.0,318161348.0947826,,2019,3.94,,Boston,0
"Vineyard Haven, MA",MA,2019-03-31,861729.945809703,20.0,318161348.0947826,,2019,3.94,,Boston,0
"Vineyard Haven, MA",MA,2019-04-30,867727.5562084062,24.0,318161348.0947826,,2019,3.94,,Boston,0
"Vineyard Haven, MA",MA,2019-05-31,871024.4824669273,38.0,318161348.0947826,,2019,3.94,,Boston,0
"Vineyard Haven, MA",MA,2019-06-30,872324.4871930471,36.0,318161348.0947826,,2019,3.94,,Boston,0
"Vineyard Haven, MA",MA,2019-07-31,872868.3932595075,29.0,318161348.0947826,,2019,3.94,,Boston,0
"Vineyard Haven, MA",MA,2019-08-31,874386.6386742819,28.0,318161348.0947826,,2019,3.94,,Boston,0
"Vineyard Haven, MA",MA,2019-09-30,874504.1183174312,45.0,318161348.0947826,,2019,3.94,,Boston,0
"Vineyard Haven, MA",MA,2019-10-31,876275.4804328317,52.0,318161348.0947826,,2019,3.94,,Boston,0
"Vineyard Haven, MA",MA,2019-11-30,878843.9171331548,37.0,318161348.0947826,,2019,3.94,,Boston,0
"Vineyard Haven, MA",MA,2019-12-31,882376.6449659046,46.0,318161348.0947826,,2019,3.94,,Boston,0
"Vineyard Haven, MA",MA,2020-01-31,885676.0099351126,50.0,318161348.0947826,,2020,3.11,,Boston,0
"Vineyard Haven, MA",MA,2020-02-29,891226.374460891,25.0,318161348.0947826,,2020,3.11,,Boston,0
"Vineyard Haven, MA",MA,2020-03-31,896538.7325068068,28.0,318161348.0947826,,2020,3.11,,Boston,0
"Vineyard Haven, MA",MA,2020-04-30,900795.7333650524,18.0,318161348.0947826,,2020,3.11,,Boston,0
"Vineyard Haven, MA",MA,2020-05-31,900059.0753364357,20.0,318161348.0947826,,2020,3.11,,Boston,0
"Vineyard Haven, MA",MA,2020-06-30,899900.7822874199,30.0,318161348.0947826,,2020,3.11,,Boston,0
"Vineyard Haven, MA",MA,2020-07-31,901236.8406412634,34.0,318161348.0947826,,2020,3.11,,Boston,0
"Vineyard Haven, MA",MA,2020-08-31,909569.4698177514,52.0,318161348.0947826,,2020,3.11,,Boston,0
"Vineyard Haven, MA",MA,2020-09-30,922351.0591889364,90.0,318161348.0947826,,2020,3.11,,Boston,0
"Vineyard Haven, MA",MA,2020-10-31,938594.832210088,66.0,318161348.0947826,,2020,3.11,,Boston,0
"Vineyard Haven, MA",MA,2020-11-30,958616.103811326,74.0,318161348.0947826,,2020,3.11,,Boston,0
"Vineyard Haven, MA",MA,2020-12-31,980522.991772703,59.0,318161348.0947826,,2020,3.11,,Boston,0
"Vineyard Haven, MA",MA,2021-01-31,1000595.7836584962,37.0,318161348.0947826,,2021,2.96,,Boston,0
"Vineyard Haven, MA",MA,2021-02-28,1018750.333405876,32.0,318161348.0947826,,2021,2.96,,Boston,0
"Vineyard Haven, MA",MA,2021-03-31,1037721.5765260808,39.0,318161348.0947826,,2021,2.96,,Boston,0
"Vineyard Haven, MA",MA,2021-04-30,1064225.0361857808,44.0,318161348.0947826,,2021,2.96,,Boston,0
"Vineyard Haven, MA",MA,2021-05-31,1097703.7923140144,33.0,318161348.0947826,,2021,2.96,,Boston,0
"Vineyard Haven, MA",MA,2021-06-30,1131424.8504206615,44.0,318161348.0947826,,2021,2.96,,Boston,0
"Vineyard Haven, MA",MA,2021-07-31,1156603.5358612952,38.0,318161348.0947826,,2021,2.96,,Boston,0
"Vineyard Haven, MA",MA,2021-08-31,1170018.044253854,37.0,318161348.0947826,,2021,2.96,,Boston,0
"Vineyard Haven, MA",MA,2021-09-30,1178296.7731603691,44.0,318161348.0947826,,2021,2.96,,Boston,0
"Vineyard Haven, MA",MA,2021-10-31,1188913.3193402358,71.0,318161348.0947826,,2021,2.96,,Boston,0
"Vineyard Haven, MA",MA,2021-11-30,1204538.9122739902,51.0,318161348.0947826,,2021,2.96,,Boston,0
"Vineyard Haven, MA",MA,2021-12-31,1222315.389121307,45.0,318161348.0947826,,2021,2.96,,Boston,0
"Vineyard Haven, MA",MA,2022-01-31,1247771.0071441375,32.0,318161348.0947826,,2022,5.34,,Boston,0
"Vineyard Haven, MA",MA,2022-02-28,1277609.4651847284,26.0,318161348.0947826,,2022,5.34,,Boston,0
"Vineyard Haven, MA",MA,2022-03-31,1316459.2816032297,28.0,318161348.0947826,,2022,5.34,,Boston,0
"Vineyard Haven, MA",MA,2022-04-30,1357141.031981831,21.0,318161348.0947826,,2022,5.34,,Boston,0
"Vineyard Haven, MA",MA,2022-05-31,1392063.028291586,32.0,318161348.0947826,,2022,5.34,,Boston,0
"Vineyard Haven, MA",MA,2022-06-30,1422719.3042218245,34.0,318161348.0947826,,2022,5.34,,Boston,0
"Vineyard Haven, MA",MA,2022-07-31,1435598.4753476258,26.0,318161348.0947826,,2022,5.34,,Boston,0
"Vineyard Haven, MA",MA,2022-08-31,1435467.1498204172,14.0,318161348.0947826,,2022,5.34,,Boston,0
"Vineyard Haven, MA",MA,2022-09-30,1421476.228059128,38.0,318161348.0947826,,2022,5.34,,Boston,0
"Vineyard Haven, MA",MA,2022-10-31,1410318.997680398,32.0,318161348.0947826,,2022,5.34,,Boston,0
"Vineyard Haven, MA",MA,2022-11-30,1406257.2479919724,22.0,318161348.0947826,,2022,5.34,,Boston,0
"Vineyard Haven, MA",MA,2022-12-31,1404491.1172220346,33.0,318161348.0947826,,2022,5.34,,Boston,0
"Vineyard Haven, MA",MA,2023-01-31,1397412.0823495272,24.0,318161348.0947826,,2023,6.81,,Boston,0
"Vineyard Haven, MA",MA,2023-02-28,1387764.332485591,15.0,318161348.0947826,,2023,6.81,,Boston,0
"Vineyard Haven, MA",MA,2023-03-31,1378385.1965683491,38.0,318161348.0947826,,2023,6.81,,Boston,0
"Vineyard Haven, MA",MA,2023-04-30,1376129.3912192688,31.0,318161348.0947826,,2023,6.81,,Boston,0
"Vineyard Haven, MA",MA,2023-05-31,1382974.527430497,25.0,318161348.0947826,,2023,6.81,,Boston,0
"Vineyard Haven, MA",MA,2023-06-30,1398631.217183431,30.0,318161348.0947826,,2023,6.81,,Boston,0
"Vineyard Haven, MA",MA,2023-07-31,1416451.9757399324,34.0,318161348.0947826,,2023,6.81,,Boston,0
"Vineyard Haven, MA",MA,2023-08-31,1428867.9675811648,30.0,318161348.0947826,,2023,6.81,,Boston,0
"Vineyard Haven, MA",MA,2023-09-30,1436987.1033959638,25.0,318161348.0947826,,2023,6.81,,Boston,0
"Vineyard Haven, MA",MA,2023-10-31,1443792.788839802,35.0,318161348.0947826,,2023,6.81,,Boston,0
"Vineyard Haven, MA",MA,2023-11-30,1451077.3050455025,31.0,318161348.0947826,,2023,6.81,,Boston,0
"Vineyard Haven, MA",MA,2023-12-31,1457775.2122115735,25.0,318161348.0947826,,2023,6.81,,Boston,0
"Vineyard Haven, MA",MA,2024-01-31,1461060.839212572,14.0,318161348.0947826,,2024,6.72,,Boston,0
"Vineyard Haven, MA",MA,2024-02-29,1464557.707311751,19.0,318161348.0947826,,2024,6.72,,Boston,0
"Vineyard Haven, MA",MA,2024-03-31,1473289.7176704856,16.0,318161348.0947826,,2024,6.72,,Boston,0
"Vineyard Haven, MA",MA,2024-04-30,1488691.4619269385,20.0,318161348.0947826,,2024,6.72,,Boston,0
"Vineyard Haven, MA",MA,2024-05-31,1503626.9967847017,27.0,318161348.0947826,,2024,6.72,,Boston,0
"Vineyard Haven, MA",MA,2024-06-30,1506144.2902415935,22.0,318161348.0947826,,2024,6.72,,Boston,0
"Vineyard Haven, MA",MA,2024-07-31,1502368.1394342429,17.0,318161348.0947826,,2024,6.72,,Boston,0
"Vineyard Haven, MA",MA,2024-08-31,1499879.0728274817,24.0,318161348.0947826,,2024,6.72,,Boston,0
"Vineyard Haven, MA",MA,2024-09-30,1504143.4808233113,35.0,318161348.0947826,,2024,6.72,,Boston,0
"Vineyard Haven, MA",MA,2024-10-31,1506343.76656041,45.0,318161348.0947826,,2024,6.72,,Boston,0
"Vineyard Haven, MA",MA,2024-11-30,1500005.0178589963,25.0,318161348.0947826,,2024,6.72,,Boston,0
"Vineyard Haven, MA",MA,2024-12-31,1489315.7353789744,34.0,318161348.0947826,,2024,6.72,,Boston,0
"Worcester, MA",MA,2019-01-31,282084.72216660227,630.0,175838835.0,01608,2019,3.94,38.578552367656,Boston,1
"Worcester, MA",MA,2019-02-28,282882.4761418024,554.0,152451398.0,01608,2019,3.94,38.578552367656,Boston,1
"Worcester, MA",MA,2019-03-31,284084.95140755805,664.0,190505390.0,01608,2019,3.94,38.578552367656,Boston,1
"Worcester, MA",MA,2019-04-30,285613.92837501,792.0,239160495.0,01608,2019,3.94,38.578552367656,Boston,1
"Worcester, MA",MA,2019-05-31,286744.1088338227,967.0,296706685.0,01608,2019,3.94,38.578552367656,Boston,1
"Worcester, MA",MA,2019-06-30,287955.1526296145,1141.0,374948362.0,01608,2019,3.94,38.578552367656,Boston,1
"Worcester, MA",MA,2019-07-31,288698.17085056653,1134.0,363981018.0,01608,2019,3.94,38.578552367656,Boston,1
"Worcester, MA",MA,2019-08-31,289370.56485454337,1194.0,382412725.0,01608,2019,3.94,38.578552367656,Boston,1
"Worcester, MA",MA,2019-09-30,289739.8599657977,974.0,298456749.0,01608,2019,3.94,38.578552367656,Boston,1
"Worcester, MA",MA,2019-10-31,290681.2117788935,1059.0,330370741.0,01608,2019,3.94,38.578552367656,Boston,1
"Worcester, MA",MA,2019-11-30,292085.7205354729,879.0,268224474.0,01608,2019,3.94,38.578552367656,Boston,1
"Worcester, MA",MA,2019-12-31,293594.99214457866,876.0,271555194.0,01608,2019,3.94,38.578552367656,Boston,1
"Worcester, MA",MA,2020-01-31,295177.14825572056,674.0,199993991.0,01608,2020,3.11,38.578552367656,Boston,1
"Worcester, MA",MA,2020-02-29,296852.7047909996,544.0,157127661.0,01608,2020,3.11,38.578552367656,Boston,1
"Worcester, MA",MA,2020-03-31,299025.98170134245,718.0,223950249.0,01608,2020,3.11,38.578552367656,Boston,1
"Worcester, MA",MA,2020-04-30,301172.1866455826,752.0,242581823.0,01608,2020,3.11,38.578552367656,Boston,1
"Worcester, MA",MA,2020-05-31,302633.7915901648,773.0,265806291.0,01608,2020,3.11,38.578552367656,Boston,1
"Worcester, MA",MA,2020-06-30,303461.34767707274,935.0,321235192.0,01608,2020,3.11,38.578552367656,Boston,1
"Worcester, MA",MA,2020-07-31,304606.7369164653,1149.0,428151371.0,01608,2020,3.11,38.578552367656,Boston,1
"Worcester, MA",MA,2020-08-31,306989.3653567349,1189.0,437089940.0,01608,2020,3.11,38.578552367656,Boston,1
"Worcester, MA",MA,2020-09-30,311107.33989119047,1084.0,391420395.0,01608,2020,3.11,38.578552367656,Boston,1
"Worcester, MA",MA,2020-10-31,316230.4608382773,1221.0,431344880.0,01608,2020,3.11,38.578552367656,Boston,1
"Worcester, MA",MA,2020-11-30,322232.01539045334,1025.0,360874956.0,01608,2020,3.11,38.578552367656,Boston,1
"Worcester, MA",MA,2020-12-31,328258.7146693121,1096.0,388540270.0,01608,2020,3.11,38.578552367656,Boston,1
"Worcester, MA",MA,2021-01-31,333689.5299354522,714.0,251674332.0,01608,2021,2.96,38.578552367656,Boston,1
"Worcester, MA",MA,2021-02-28,338855.73908601754,567.0,185301386.0,01608,2021,2.96,38.578552367656,Boston,1
"Worcester, MA",MA,2021-03-31,343992.58966930537,757.0,269075314.0,01608,2021,2.96,38.578552367656,Boston,1
"Worcester, MA",MA,2021-04-30,349582.624115197,777.0,304143065.0,01608,2021,2.96,38.578552367656,Boston,1
"Worcester, MA",MA,2021-05-31,355371.18088504515,929.0,376589928.0,01608,2021,2.96,38.578552367656,Boston,1
"Worcester, MA",MA,2021-06-30,360965.4116245216,1245.0,534422788.0,01608,2021,2.96,38.578552367656,Boston,1
"Worcester, MA",MA,2021-07-31,364725.6308263733,1169.0,489137228.0,01608,2021,2.96,38.578552367656,Boston,1
"Worcester, MA",MA,2021-08-31,366004.7069697293,1169.0,499528294.0,01608,2021,2.96,38.578552367656,Boston,1
"Worcester, MA",MA,2021-09-30,364983.19415557856,1100.0,457295132.0,01608,2021,2.96,38.578552367656,Boston,1
"Worcester, MA",MA,2021-10-31,363942.2453287125,971.0,398016857.0,01608,2021,2.96,38.578552367656,Boston,1
"Worcester, MA",MA,2021-11-30,363818.4477581933,1031.0,412599327.0,01608,2021,2.96,38.578552367656,Boston,1
"Worcester, MA",MA,2021-12-31,365098.5373135703,1073.0,419854512.0,01608,2021,2.96,38.578552367656,Boston,1
"Worcester, MA",MA,2022-01-31,369013.4416181511,691.0,274796473.0,01608,2022,5.34,38.578552367656,Boston,1
"Worcester, MA",MA,2022-02-28,375077.3726254532,546.0,206906720.0,01608,2022,5.34,38.578552367656,Boston,1
"Worcester, MA",MA,2022-03-31,382853.2609479977,674.0,260465014.0,01608,2022,5.34,38.578552367656,Boston,1
"Worcester, MA",MA,2022-04-30,390043.16862239153,724.0,323566519.0,01608,2022,5.34,38.578552367656,Boston,1
"Worcester, MA",MA,2022-05-31,396294.8435044793,839.0,373191142.0,01608,2022,5.34,38.578552367656,Boston,1
